#kz, 3 eigenvalues(m=0), 3 eigenvalues(m=1), 3 eigenvalues(m=-1)
-0.973894, 0.269285, 2.00182, 2.60414, 0.359778, 1.40443, 2.77822, 0.361069, 1.46517, 2.65352
-0.942478, 0.260771, 2.0084, 2.60051, 0.348578, 1.40722, 2.77656, 0.349703, 1.46669, 2.6554
-0.911062, 0.252239, 2.01486, 2.59691, 0.337333, 1.40997, 2.77487, 0.338309, 1.46812, 2.65729
-0.879646, 0.24369, 2.0212, 2.59334, 0.326046, 1.4127, 2.77316, 0.326889, 1.46945, 2.65921
-0.84823, 0.235125, 2.0274, 2.5898, 0.314719, 1.4154, 2.77143, 0.315443, 1.47068, 2.66114
-0.816814, 0.226545, 2.03347, 2.58631, 0.303353, 1.41807, 2.76966, 0.303972, 1.47182, 2.66309
-0.785398, 0.21795, 2.0394, 2.58287, 0.291952, 1.4207, 2.76788, 0.292478, 1.47286, 2.66505
-0.753982, 0.209341, 2.04518, 2.57948, 0.280516, 1.4233, 2.76607, 0.28096, 1.47381, 2.66703
-0.722566, 0.200718, 2.0508, 2.57614, 0.269048, 1.42585, 2.76424, 0.269421, 1.47467, 2.66903
-0.69115, 0.192082, 2.05627, 2.57287, 0.25755, 1.42837, 2.76238, 0.25786, 1.47543, 2.67104
-0.659734, 0.183434, 2.06157, 2.56967, 0.246023, 1.43084, 2.76051, 0.24628, 1.4761, 2.67307
-0.628319, 0.174774, 2.06669, 2.56655, 0.234469, 1.43327, 2.75861, 0.234679, 1.47668, 2.67511
-0.596903, 0.166103, 2.07163, 2.56352, 0.222891, 1.43565, 2.75669, 0.223061, 1.47717, 2.67717
-0.565487, 0.157422, 2.07639, 2.56057, 0.211288, 1.43798, 2.75476, 0.211425, 1.47756, 2.67923
-0.534071, 0.148731, 2.08095, 2.55773, 0.199664, 1.44026, 2.7528, 0.199772, 1.47786, 2.68131
-0.502655, 0.14003, 2.08531, 2.55499, 0.188019, 1.44249, 2.75083, 0.188104, 1.47808, 2.68339
-0.471239, 0.13132, 2.08945, 2.55236, 0.176355, 1.44467, 2.74885, 0.176421, 1.4782, 2.68549
-0.439823, 0.122602, 2.09338, 2.54986, 0.164674, 1.44679, 2.74684, 0.164723, 1.47823, 2.6876
-0.408407, 0.113877, 2.09708, 2.54749, 0.152977, 1.44885, 2.74482, 0.153013, 1.47818, 2.68971
-0.376991, 0.105144, 2.10055, 2.54525, 0.141264, 1.45085, 2.74279, 0.141291, 1.47804, 2.69183
-0.345575, 0.0964049, 2.10377, 2.54316, 0.129538, 1.4528, 2.74074, 0.129557, 1.47781, 2.69396
